trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,377180,1,-1.1210686323941506,-3.2661912254890875,-0.3,24.0,277147.659,4686474.616,1.933334,179.2811,277147.659,4686474.616
219,377190,0,-3.358006537561088,-3.008104402060705,0.2,24.0,277147.659,4686474.616,1.997222,179.2811,277147.659,4686474.616
219,377200,0,-3.3413905535389588,-3.3651991350967507,-1.6,22.0,277147.661,4686474.16,2.091667,180.3282,277147.659,4686474.616
219,377210,0,-3.161737194962129,-3.3041690543818674,-2.55,18.0,277147.661,4686474.16,2.166667,180.3282,277147.659,4686474.616
219,377220,0,-3.081681226043283,-3.313710639180248,-0.7,20.0,277147.661,4686474.16,2.225,180.3282,277147.659,4686474.616
219,377230,0,-3.1776864479225666,-3.738101780342425,-0.55,26.0,277147.653,4686473.649,2.294445,180.3801,277147.659,4686474.616
219,377240,0,-3.1982167236512193,-3.6582362196888787,-1.1,40.0,277147.653,4686473.649,2.322222,180.3801,277147.659,4686474.616
219,377250,0,-3.170174103373183,-4.145749969477302,-1.15,18.0,277147.6439,4686473.105,2.419445,180.9872,277147.659,4686474.616
219,377250,1,-1.9629380604316597,-3.974925098270293,-0.65,28.0,277147.6439,4686473.105,2.419445,180.9872,277147.659,4686474.616
219,377260,0,-3.1122504937726814,-4.024734038910914,-1.4,40.0,277147.6439,4686473.105,2.666667,180.9872,277147.659,4686474.616
219,377260,1,-2.1048124742744942,-3.867353490971937,-0.45,20.0,277147.6439,4686473.105,2.666667,180.9872,277147.659,4686474.616
219,377270,0,-3.103630301112339,-3.9445736230031954,-1.4,24.0,277147.6439,4686473.105,2.616667,180.9872,277147.659,4686474.616
219,377270,1,-2.0082731249403225,-3.6656602733612926,0.5,18.0,277147.6439,4686473.105,2.616667,180.9872,277147.659,4686474.616
219,377280,0,-3.1940088324895592,-4.319414890941502,-1.45,40.0,277147.6338,4686472.527,2.525,180.5481,277147.659,4686474.616
219,377280,1,-1.8060812930847066,-4.096127754362635,-6.15,34.0,277147.6338,4686472.527,2.525,180.5481,277147.659,4686474.616
219,377290,1,-1.8071335534949158,-3.986132787441284,-3.55,28.0,277147.6338,4686472.527,2.647223,180.5481,277147.659,4686474.616
219,377300,0,-1.457053099440134,-4.539256662726741,-2.5,32.0,277147.6313,4686471.927,2.811111,181.5855,277147.659,4686474.616
219,377300,1,-1.6686328206051844,-4.485090053162179,-6.4,40.0,277147.6313,4686471.927,2.811111,181.5855,277147.659,4686474.616
219,377310,0,-1.5011880849735337,-4.390420836891806,1.95,40.0,277147.6313,4686471.927,2.897223,181.5855,277147.659,4686474.616
219,377310,1,-1.5025715181615258,-4.340439979430031,-5.1,34.0,277147.6313,4686471.927,2.897223,181.5855,277147.659,4686474.616
219,377320,0,-1.4672905050312803,-4.169398317509598,1.1,40.0,277147.6313,4686471.927,2.95,181.5855,277147.659,4686474.616
219,377320,1,-1.4747964967852492,-4.259640547578394,-1.5,32.0,277147.6313,4686471.927,2.95,181.5855,277147.659,4686474.616
219,377330,0,-1.6758329890699748,-4.703319492410953,11.0,40.0,277147.6187,4686471.271,3.002778,178.5239,277147.659,4686474.616
219,377330,1,-1.5569032084066556,-4.746397413337744,-2.65,34.0,277147.6187,4686471.271,3.002778,178.5239,277147.659,4686474.616
219,377340,1,-1.5233067699469307,-4.607216669975662,-2.4,38.0,277147.6187,4686471.271,3.108334,178.5239,277147.659,4686474.616
219,377350,1,-1.426572331721792,-5.2613865097525085,-1.75,38.0,277147.6129,4686470.571,3.225,181.8979,277147.659,4686474.616
219,377360,1,-1.4605301002282416,-5.142445894494042,0.45,38.0,277147.6129,4686470.571,3.275,181.8979,277147.659,4686474.616
219,377370,1,-1.544791625724277,-5.015166692260995,1.3,34.0,277147.6129,4686470.571,3.355556,181.8979,277147.659,4686474.616
219,377380,1,-1.633314472870583,-5.5776775257836615,0.7,34.0,277147.5882,4686469.794,3.416667,180.5735,277147.659,4686474.616
219,377390,1,-1.8244059775346295,-5.469584802415108,5.55,38.0,277147.5882,4686469.794,3.491667,180.5735,277147.659,4686474.616
