trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,347150,0,-1.7371968033758223,-2.4096952808933523,-0.55,28.0,277154.4871,4686408.771,1.372222,128.4201,277154.6066,4686408.634
219,347150,2,0.33535539085880517,-4.250300602023671,-0.3,24.0,277154.4871,4686408.771,1.372222,128.4201,277154.6066,4686408.634
219,347160,0,-1.7450315584110287,-2.4159095075981236,-0.25,40.0,277154.4871,4686408.771,1.694445,128.4201,277154.6066,4686408.634
219,347160,2,0.265110482158911,-4.2421979603714846,-0.35,40.0,277154.4871,4686408.771,1.694445,128.4201,277154.6066,4686408.634
219,347190,0,-0.7642992040513074,-2.76454027963352,-1.05,28.0,277154.41,4686408.94,2.313889,121.5396,277154.6066,4686408.634
219,347200,0,-2.5113903721674093,2.7505711646242097,-1.0,24.0,277154.3955,4686409.263,2.472223,359.465,277154.6066,4686408.634
219,347200,1,-2.001972847780348,2.6858117186154673,-0.85,34.0,277154.3955,4686409.263,2.472223,359.465,277154.6066,4686408.634
219,347210,0,-2.4915779915684966,2.730385288992872,-0.6,28.0,277154.3955,4686409.263,2.569445,359.465,277154.6066,4686408.634
219,347210,1,-1.9926269000295247,2.615721396454423,-1.55,30.0,277154.3955,4686409.263,2.569445,359.465,277154.6066,4686408.634
219,347220,0,-2.5605562639837554,3.176924104892004,-0.8,26.0,277154.3365,4686409.743,2.630556,358.3228,277154.6066,4686408.634
219,347220,1,-2.2153891658998255,3.006748682458802,3.35,24.0,277154.3365,4686409.743,2.630556,358.3228,277154.6066,4686408.634
219,347230,0,-2.4926350466762948,3.1049053001291314,-2.15,22.0,277154.3365,4686409.743,2.788889,358.3228,277154.6066,4686408.634
219,347230,1,-2.2879933402991877,2.9188360334270076,2.65,30.0,277154.3365,4686409.743,2.788889,358.3228,277154.6066,4686408.634
219,347240,0,-2.4861515486330563,2.9846640249648866,-2.2,40.0,277154.3365,4686409.743,2.875,358.3228,277154.6066,4686408.634
219,347240,1,-2.370300545742472,2.8412117850756258,0.45,34.0,277154.3365,4686409.743,2.875,358.3228,277154.6066,4686408.634
219,347250,0,-2.591768171980743,3.3060968184354547,-1.85,26.0,277154.2441,4686410.213,2.961112,359.3068,277154.6066,4686408.634
