trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,389351,1,-0.5452449703608003,-2.6685591472358734,1.15,40.0,277154.8285,4686413.54,1.386111,2.69249,277154.8285,4686413.54
219,389361,0,-3.133945730898231,-3.8214374462739484,1.4,40.0,277154.8285,4686413.54,1.472222,2.69249,277154.8285,4686413.54
219,389371,0,-3.30779108111083,-3.4245541396379453,-3.6,40.0,277154.7961,4686413.819,1.605556,2.11755,277154.8285,4686413.54
219,389381,0,-3.1434663646868697,-3.538560225318428,1.6,40.0,277154.7961,4686413.819,1.652778,2.11755,277154.8285,4686413.54
219,389391,0,-3.2767197966910997,-3.7236102803281304,3.6,18.0,277154.7961,4686413.819,1.741667,2.11755,277154.8285,4686413.54
219,389571,0,-3.096087497841925,3.099018608315737,0.4,40.0,277154.0182,4686416.867,2.169445,358.6945,277154.8285,4686413.54
219,389601,0,-2.9654541369879652,3.6995841407711305,-0.3,22.0,277153.7693,4686417.864,2.288889,3.40779,277154.8285,4686413.54
219,389611,0,-2.976030875489923,3.7089720373758666,0.05,28.0,277153.7693,4686417.864,2.272223,3.40779,277154.8285,4686413.54
219,389621,0,-3.276669472070949,2.869617264800055,3.15,26.0,277153.7693,4686417.864,2.269445,3.40779,277154.8285,4686413.54
219,389621,1,-2.7991984256996973,3.5992893828620938,-0.55,34.0,277153.7693,4686417.864,2.269445,3.40779,277154.8285,4686413.54
219,389631,0,-3.7027128808182326,3.5726113916177296,5.9,40.0,277153.6461,4686418.402,2.288889,359.9861,277154.8285,4686413.54
219,389631,1,-3.2126643750850103,3.7724925113580294,-1.6,36.0,277153.6461,4686418.402,2.288889,359.9861,277154.8285,4686413.54
219,389641,1,-3.1826668019754734,3.7624852336293944,-4.8,38.0,277153.6461,4686418.402,2.338889,359.9861,277154.8285,4686413.54
219,389651,1,-3.342710236184166,4.2186084936234955,-5.1,40.0,277153.4985,4686418.951,2.344445,0.35211,277154.8285,4686413.54
219,389661,1,-3.48172432208532,4.057751153346259,5.0,40.0,277153.4985,4686418.951,2.369445,0.35211,277154.8285,4686413.54
