trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,299491,0,-1.641677745632526,0.7290364733639237,-0.85,24.0,277147.9919,4686466.658,1.369445,179.3373,277147.9919,4686466.658
219,299501,0,-1.6555742542063954,0.3526822839644588,-0.45,22.0,277147.9721,4686466.291,1.388889,179.6613,277147.9919,4686466.658
219,299501,1,-3.267565564574374,1.7122351572644,-1.55,24.0,277147.9721,4686466.291,1.388889,179.6613,277147.9919,4686466.658
219,299511,0,-1.6254565504650216,0.3725045926429874,-0.55,26.0,277147.9721,4686466.291,1.377778,179.6613,277147.9919,4686466.658
219,299511,1,-3.2157930194727773,2.011934345741284,0.2,26.0,277147.9721,4686466.291,1.377778,179.6613,277147.9919,4686466.658
219,299521,0,-1.5953388467236482,0.39232690132151504,-0.65,32.0,277147.9721,4686466.291,1.391667,179.6613,277147.9919,4686466.658
219,299521,1,-3.1755572625409805,2.051697191013289,-0.35,24.0,277147.9721,4686466.291,1.391667,179.6613,277147.9919,4686466.658
219,299521,2,-2.373492685529014,0.7069323735442206,0.25,40.0,277147.9721,4686466.291,1.391667,179.6613,277147.9919,4686466.658
219,299521,3,-2.0226120915252737,0.8548607641647565,-0.09999999,22.0,277147.9721,4686466.291,1.391667,179.6613,277147.9919,4686466.658
219,299531,0,-1.5964435411398747,0.023396143618878207,-0.75,30.0,277147.9525,4686465.936,1.4,181.2803,277147.9919,4686466.658
219,299531,1,-3.26223323017855,1.6065716588073973,0.35,22.0,277147.9525,4686465.936,1.4,181.2803,277147.9919,4686466.658
219,299531,2,-2.4233887778847745,0.3249945113613468,-0.09999999,22.0,277147.9525,4686465.936,1.4,181.2803,277147.9919,4686466.658
219,299531,3,-1.9448492249479354,0.39570445602975846,-0.8,22.0,277147.9525,4686465.936,1.4,181.2803,277147.9919,4686466.658
