trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,377920,0,-3.0383366621325325,-25.555437381827648,5.6,28.0,277147.0501,4686447.146,5.202778,179.307,277147.7455,4686475.78
219,377931,0,-3.2955663134278437,-26.602185580713115,6.05,24.0,277147.0091,4686445.858,5.230556,179.1174,277147.7455,4686475.78
219,377931,1,-4.4852710909796,-26.573856403694947,2.45,26.0,277147.0091,4686445.858,5.230556,179.1174,277147.7455,4686475.78
219,377931,2,-2.9463780219957965,-26.65757093190608,3.75,30.0,277147.0091,4686445.858,5.230556,179.1174,277147.7455,4686475.78
219,377940,0,-3.4723101875743176,-26.389437835832716,6.35,40.0,277147.0091,4686445.858,5.252779,179.1174,277147.7455,4686475.78
219,377940,1,-4.582178493274794,-26.372339765720817,6.95,40.0,277147.0091,4686445.858,5.252779,179.1174,277147.7455,4686475.78
219,377940,2,-2.9040722177211977,-26.50820487510374,0.35,40.0,277147.0091,4686445.858,5.252779,179.1174,277147.7455,4686475.78
219,377951,0,-3.5507466399233256,-27.558909195869166,-3.7,40.0,277146.9599,4686444.57,5.225,180.3936,277147.7455,4686475.78
219,377951,1,-4.909684115460125,-27.718248260701593,-0.95,20.0,277146.9599,4686444.57,5.225,180.3936,277147.7455,4686475.78
219,377951,2,-3.080551643054006,-27.58567979390245,5.95,22.0,277146.9599,4686444.57,5.225,180.3936,277147.7455,4686475.78
219,377960,0,-3.432054688171449,-27.368089331627182,-0.05,24.0,277146.9599,4686444.57,5.222223,180.3936,277147.7455,4686475.78
219,377960,1,-5.050230377011867,-27.639211887025738,3.55,40.0,277146.9599,4686444.57,5.222223,180.3936,277147.7455,4686475.78
219,377960,2,-3.142679791501303,-27.27609928228954,3.9,24.0,277146.9599,4686444.57,5.222223,180.3936,277147.7455,4686475.78
219,377971,0,-3.463427892680804,-27.168300137628073,1.6,26.0,277146.9599,4686444.57,5.272223,180.3936,277147.7455,4686475.78
219,377971,2,-3.2441200399293915,-27.066791193580936,0.5,40.0,277146.9599,4686444.57,5.272223,180.3936,277147.7455,4686475.78
219,377980,0,-3.0530010257667457,-28.139609113043665,4.0,40.0,277146.9348,4686443.259,5.336112,178.7149,277147.7455,4686475.78
