trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,323211,0,-4.6852680828339555,1.3562896445818913,-0.05,18.0,277147.21,4686414.004,1.383333,292.9748,277147.195,4686413.794
219,323220,0,-3.1059914472147208,-3.347472411823463,1.4,14.0,277147.1944,4686414.294,1.488889,357.2899,277147.195,4686413.794
219,323420,0,-2.3747863870826684,3.3704649340355437,-0.5,24.0,277147.0384,4686417.434,1.975,358.4354,277147.195,4686413.794
219,323431,0,-2.3477752342681257,3.792800037036747,-0.75,24.0,277147.0055,4686417.957,1.972222,0.27067,277147.195,4686413.794
219,323431,1,-2.1370689677769965,3.643793764479618,-0.4,24.0,277147.0055,4686417.957,1.972222,0.27067,277147.195,4686413.794
219,323440,1,-2.1069748212284285,3.6239357096022315,-0.5,24.0,277147.0055,4686417.957,1.958333,0.27067,277147.195,4686413.794
219,323451,1,-2.0810364272815995,4.134980103056901,-0.75,28.0,277146.9963,4686418.446,2.075,358.6875,277147.195,4686413.794
219,323460,1,-2.0122000649187264,4.08338984024843,-1.9,28.0,277146.9963,4686418.446,2.102778,358.6875,277147.195,4686413.794
219,323471,1,-1.9333663261966303,4.031570523009622,-1.9,36.0,277146.9963,4686418.446,2.133334,358.6875,277147.195,4686413.794
219,323480,1,-1.929310068222205,4.5409853405250695,-1.4,36.0,277146.9713,4686418.959,2.15,357.7669,277147.195,4686413.794
219,323491,1,-1.9001121526523108,4.519831576643116,-1.1,38.0,277146.9713,4686418.959,2.155556,357.7669,277147.195,4686413.794
219,323500,1,-2.053231862662252,4.569167165322412,-0.7,38.0,277146.9631,4686419.481,2.191667,359.9318,277147.195,4686413.794
219,323511,1,-2.123303231928678,4.509250529826682,0.0,38.0,277146.9631,4686419.481,2.222223,359.9318,277147.195,4686413.794
219,323520,0,-2.022624823637903,5.079131094597964,-0.09999999,36.0,277146.9631,4686419.481,2.263889,359.9318,277147.195,4686413.794
219,323520,1,-2.143434152329757,4.399274414038727,-0.85,32.0,277146.9631,4686419.481,2.263889,359.9318,277147.195,4686413.794
219,323531,0,-2.06888085806668,5.702170828258977,0.09999999,32.0,277146.9478,4686420.038,2.258334,357.8433,277147.195,4686413.794
219,323531,1,-2.22927119990743,4.897636840012234,3.45,40.0,277146.9478,4686420.038,2.258334,357.8433,277147.195,4686413.794
219,323540,0,-2.097730628490167,5.7332785563423965,0.55,30.0,277146.9478,4686420.038,2.3,357.8433,277147.195,4686413.794
219,323540,1,-2.3340926056821365,4.771492189347159,2.7,38.0,277146.9478,4686420.038,2.3,357.8433,277147.195,4686413.794
219,323551,1,-2.269639051162512,5.19488053262819,1.1,38.0,277146.9271,4686420.683,2.313889,2.36705,277147.195,4686413.794
219,323560,0,-2.3699836881725296,6.4117745106818775,-0.55,40.0,277146.9271,4686420.683,2.319445,2.36705,277147.195,4686413.794
219,323560,1,-2.23759959548825,5.146162227237947,-1.55,38.0,277146.9271,4686420.683,2.319445,2.36705,277147.195,4686413.794
219,323571,0,-2.3699836881725296,6.4117745106818775,-0.4,40.0,277146.9271,4686420.683,2.35,2.36705,277147.195,4686413.794
219,323571,1,-2.1476763882598378,5.14987932311457,-2.7,38.0,277146.9271,4686420.683,2.35,2.36705,277147.195,4686413.794
219,323580,1,-2.0967002007563487,5.741764018344098,-1.05,38.0,277146.9547,4686421.293,2.352778,1.44089,277147.195,4686413.794
219,323591,1,-2.085446081570036,5.692031284643443,0.0,38.0,277146.9547,4686421.293,2.352778,1.44089,277147.195,4686413.794
219,323600,1,-2.1458463102937007,6.205401093792851,1.25,40.0,277146.9655,4686421.893,2.380556,359.8083,277147.195,4686413.794
219,323611,1,-2.1660469457463085,6.145468345421775,0.9,38.0,277146.9655,4686421.893,2.377778,359.8083,277147.195,4686413.794
219,323620,1,-2.18624758119892,6.085535597050701,0.3,38.0,277146.9655,4686421.893,2.352778,359.8083,277147.195,4686413.794
219,323631,1,-2.2730609915278914,6.634799463212845,4.75,38.0,277146.9767,4686422.504,2.4,0.42229,277147.195,4686413.794
219,323640,0,-2.107929996435102,7.296034485318953,-0.3,38.0,277146.9767,4686422.504,2.355556,0.42229,277147.195,4686413.794
219,323640,1,-2.2927656369428413,6.5946531439659815,0.85,38.0,277146.9767,4686422.504,2.355556,0.42229,277147.195,4686413.794
219,323651,0,-2.4142321440586767,7.914533171287578,7.55,40.0,277146.9563,4686423.161,2.372222,359.0057,277147.195,4686413.794
219,323651,1,-2.395516070793612,7.264110455969657,0.0,38.0,277146.9563,4686423.161,2.372222,359.0057,277147.195,4686413.794
219,323660,0,-2.3847572493975493,7.884017100362315,-3.85,38.0,277146.9563,4686423.161,2.369445,359.0057,277147.195,4686413.794
219,323660,1,-2.5074083308528983,7.156035842212194,2.05,34.0,277146.9563,4686423.161,2.369445,359.0057,277147.195,4686413.794
219,323671,0,-2.303901648395589,7.932621336665457,-1.25,38.0,277146.9563,4686423.161,2.388889,359.0057,277147.195,4686413.794
219,323671,1,-2.4388071060209615,7.074833182455523,-0.15,38.0,277146.9563,4686423.161,2.388889,359.0057,277147.195,4686413.794
219,323680,0,-2.32681256658582,8.44963902999189,0.25,38.0,277146.9359,4686423.817,2.405556,1.19217,277147.195,4686413.794
219,323680,1,-2.4080657088558346,7.547753268450414,1.5,30.0,277146.9359,4686423.817,2.405556,1.19217,277147.195,4686413.794
219,323691,0,-2.385759289233751,8.398401505763372,0.7,38.0,277146.9359,4686423.817,2.425,1.19217,277147.195,4686413.794
219,323691,1,-2.4353544621899603,7.417157235044076,2.4,32.0,277146.9359,4686423.817,2.425,1.19217,277147.195,4686413.794
219,323700,0,-2.4318282560992652,8.895450294210852,0.7,38.0,277146.9237,4686424.474,2.447222,1.94998,277147.195,4686413.794
219,323700,1,-2.4391391710827213,7.934645136792291,1.8,28.0,277146.9237,4686424.474,2.447222,1.94998,277147.195,4686413.794
219,323700,2,-2.137232410836156,8.765399196738688,1.2,38.0,277146.9237,4686424.474,2.447222,1.94998,277147.195,4686413.794
219,323711,0,-2.397762388485369,8.776540594590879,0.4,32.0,277146.9237,4686424.474,2.452778,1.94998,277147.195,4686413.794
219,323711,1,-2.4264228018125515,7.855031733695924,-0.05,30.0,277146.9237,4686424.474,2.452778,1.94998,277147.195,4686413.794
219,323711,2,-2.1689163883353615,8.814349432385006,1.8,38.0,277146.9237,4686424.474,2.452778,1.94998,277147.195,4686413.794
219,323720,0,-2.551885144432334,8.601194718964127,4.35,28.0,277146.9237,4686424.474,2.469445,1.94998,277147.195,4686413.794
219,323720,1,-2.5402284511867554,7.671052728995616,5.6,40.0,277146.9237,4686424.474,2.469445,1.94998,277147.195,4686413.794
219,323720,2,-2.217526353965292,8.772671245746706,0.75,38.0,277146.9237,4686424.474,2.469445,1.94998,277147.195,4686413.794
219,323731,0,-2.6972492942408537,9.222298840315997,-4.05,40.0,277146.9033,4686425.13,2.477778,359.8498,277147.195,4686413.794
219,323731,1,-2.7496608854476547,8.302433075594227,2.6,22.0,277146.9033,4686425.13,2.477778,359.8498,277147.195,4686413.794
219,323731,2,-2.306726338008629,9.421275775300037,0.75,38.0,277146.9033,4686425.13,2.477778,359.8498,277147.195,4686413.794
219,323740,0,-2.6776425851927184,9.072246926098611,-1.0,30.0,277146.9033,4686425.13,2.472223,359.8498,277147.195,4686413.794
219,323740,1,-2.75010653730842,8.132433659729289,7.15,40.0,277146.9033,4686425.13,2.472223,359.8498,277147.195,4686413.794
219,323740,2,-2.4670927956492017,9.281695693397873,7.45,40.0,277146.9033,4686425.13,2.472223,359.8498,277147.195,4686413.794
219,323751,0,-2.608044506555339,9.531772902839988,1.0,30.0,277146.8829,4686425.787,2.494445,1.74914,277147.195,4686413.794
219,323751,1,-2.5893477472933513,8.591905661580297,0.2,40.0,277146.8829,4686425.787,2.494445,1.74914,277147.195,4686413.794
219,323751,2,-2.434843549999588,9.757164625510038,2.0,34.0,277146.8829,4686425.787,2.494445,1.74914,277147.195,4686413.794
219,323760,0,-2.6955606901444806,9.449063062978025,-1.35,26.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323760,1,-2.6144500071063286,8.431064508412703,1.45,28.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323760,2,-2.5326603091835054,9.68414489103534,3.05,38.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323771,0,-2.9011895490033384,9.302718358924874,6.4,24.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323771,1,-2.5711110590009354,8.322336703426497,1.75,40.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323771,2,-2.6007962819981167,9.62203620236293,1.85,38.0,277146.8829,4686425.787,2.541667,1.74914,277147.195,4686413.794
219,323780,0,-2.7778726868206376,9.764478613043504,-2.7,22.0,277146.8866,4686426.42,2.586111,1.63268,277147.195,4686413.794
219,323780,1,-2.5203290288759597,8.801425517802919,1.1,40.0,277146.8866,4686426.42,2.586111,1.63268,277147.195,4686413.794
219,323780,2,-2.6390453791136506,10.158594051252704,1.65,34.0,277146.8866,4686426.42,2.586111,1.63268,277147.195,4686413.794
219,323791,0,-2.6510833751306406,9.527995060885692,-0.09999999,20.0,277146.8866,4686426.42,2.544445,1.63268,277147.195,4686413.794
219,323791,1,-2.3758271794820662,8.645479323486596,1.0,16.0,277146.8866,4686426.42,2.544445,1.63268,277147.195,4686413.794
219,323791,2,-2.6847513126419074,10.007230357982785,1.6,32.0,277146.8866,4686426.42,2.544445,1.63268,277147.195,4686413.794
219,323791,3,-2.1246461090753126,10.713475471904022,0.3,38.0,277146.8866,4686426.42,2.544445,1.63268,277147.195,4686413.794
219,323800,0,-2.717133866218891,10.09554424328476,1.7,18.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323800,2,-2.7470081144632474,10.645551088052924,0.55,26.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323800,3,-2.256834362291902,11.405439035504562,1.05,38.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323811,0,-2.6871704491038244,9.935537388322889,0.55,26.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323811,2,-2.627046986081876,10.475523655920732,-3.35,36.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323811,3,-2.27684350729435,11.365443609312672,0.55,38.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323820,0,-2.7471841658233638,9.875551108178952,2.0,40.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323820,2,-2.4770652810529272,10.39548936229224,-1.55,26.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323820,3,-2.3668480777045584,11.34546418726713,2.1,38.0,277146.8586,4686427.099,2.563889,359.9869,277147.195,4686413.794
219,323831,0,-2.7771083788100963,10.536732136018752,0.05,18.0,277146.8307,4686427.778,2.588889,359.4565,277147.195,4686413.794
219,323831,2,-2.513136072998586,10.954246952240352,1.3,24.0,277146.8307,4686427.778,2.588889,359.4565,277147.195,4686413.794
219,323831,3,-2.533649001058017,11.954486533431991,0.8,38.0,277146.8307,4686427.778,2.588889,359.4565,277147.195,4686413.794
219,323840,0,-2.677397449524399,10.505784913510375,-3.35,22.0,277146.8307,4686427.778,2.658334,359.4565,277147.195,4686413.794
219,323840,2,-2.624553982380268,10.80529713025652,2.85,22.0,277146.8307,4686427.778,2.658334,359.4565,277147.195,4686413.794
219,323840,3,-2.6546870316458957,11.845629769051417,2.8,20.0,277146.8307,4686427.778,2.658334,359.4565,277147.195,4686413.794
219,323851,0,-2.561421444353287,11.1083386286288,0.3,28.0,277146.8443,4686428.467,2.647223,0.63352,277147.195,4686413.794
219,323851,2,-2.653295596201607,11.277333126237897,3.1,40.0,277146.8443,4686428.467,2.647223,0.63352,277147.195,4686413.794
219,323851,3,-2.8054495013021805,12.375717935474919,8.7,40.0,277146.8443,4686428.467,2.647223,0.63352,277147.195,4686413.794
219,323860,0,-1.3736432584736082,10.411429035389924,2.0,40.0,277146.8443,4686428.467,2.616667,0.63352,277147.195,4686413.794
219,323860,1,-2.2843273268635915,13.181529128812661,1.1,38.0,277146.8443,4686428.467,2.616667,0.63352,277147.195,4686413.794
219,323860,3,-3.0131147396374476,12.163408847616775,5.4,28.0,277146.8443,4686428.467,2.616667,0.63352,277147.195,4686413.794
219,323871,1,-2.353106801592217,13.070761877984385,4.25,38.0,277146.8443,4686428.467,2.608334,0.63352,277147.195,4686413.794
219,323871,3,-3.051343208980487,12.002976356731395,-0.6,32.0,277146.8443,4686428.467,2.608334,0.63352,277147.195,4686413.794
219,323880,0,-2.207102770639298,12.528724365744132,-1.75,40.0,277146.8992,4686429.154,2.65,2.64661,277147.195,4686413.794
219,323880,1,-2.383139737944929,13.521654869929511,4.85,38.0,277146.8992,4686429.154,2.65,2.64661,277147.195,4686413.794
219,323880,3,-2.82597968296318,12.49010613957489,-0.05,28.0,277146.8992,4686429.154,2.65,2.64661,277147.195,4686413.794
219,323891,0,-2.1430109634265504,12.441590903468128,4.4,20.0,277146.8992,4686429.154,2.652778,2.64661,277147.195,4686413.794
219,323891,1,-2.398962597655977,13.430827356969152,1.5,38.0,277146.8992,4686429.154,2.652778,2.64661,277147.195,4686413.794
219,323891,3,-2.872232299106198,12.407882690973372,1.35,30.0,277146.8992,4686429.154,2.652778,2.64661,277147.195,4686413.794
219,323900,0,-2.505683423413419,12.997116824951794,9.3,28.0,277146.9461,4686429.853,2.625,358.7601,277147.195,4686413.794
219,323900,1,-2.40713679754404,14.315293050852473,-3.05,34.0,277146.9461,4686429.853,2.625,358.7601,277147.195,4686413.794
219,323900,2,-2.2202106954819336,14.171214487672982,0.8,40.0,277146.9461,4686429.853,2.625,358.7601,277147.195,4686413.794
219,323900,3,-2.9914573501668733,13.197675275500565,0.45,28.0,277146.9461,4686429.853,2.625,358.7601,277147.195,4686413.794
219,323911,0,-3.038372351933624,12.878615747184568,8.55,40.0,277146.9461,4686429.853,2.613889,358.7601,277147.195,4686413.794
219,323911,1,-2.428646820072178,14.245742213827755,-0.75,30.0,277146.9461,4686429.853,2.613889,358.7601,277147.195,4686413.794
219,323911,2,-2.2423698774618153,14.071670674937168,0.65,38.0,277146.9461,4686429.853,2.613889,358.7601,277147.195,4686413.794
219,323911,3,-2.9647101717145152,13.047061237493358,1.6,26.0,277146.9461,4686429.853,2.613889,358.7601,277147.195,4686413.794
219,323920,1,-2.408651502931447,14.245309440859922,-0.7,38.0,277146.9461,4686429.853,2.647223,358.7601,277147.195,4686413.794
219,323920,2,-2.3134354198739437,14.023197087472756,3.2,36.0,277146.9461,4686429.853,2.647223,358.7601,277147.195,4686413.794
219,323920,3,-2.9762225356722825,12.97729401398472,-1.95,28.0,277146.9461,4686429.853,2.647223,358.7601,277147.195,4686413.794
219,323931,1,-2.4053803710260135,14.971165835295317,-0.3,36.0,277146.9512,4686430.531,2.661111,357.7318,277147.195,4686413.794
219,323931,2,-2.394894573239059,14.730562327330924,-4.5,38.0,277146.9512,4686430.531,2.661111,357.7318,277147.195,4686413.794
219,323931,3,-3.0407298282064072,13.585225336117745,1.15,26.0,277146.9512,4686430.531,2.661111,357.7318,277147.195,4686413.794
219,323940,1,-2.507280883461191,14.92516273142777,2.15,36.0,277146.9512,4686430.531,2.666667,357.7318,277147.195,4686413.794
219,323940,3,-3.007489294804397,13.413775439823956,2.0,22.0,277146.9512,4686430.531,2.666667,357.7318,277147.195,4686413.794
219,323951,1,-2.650963963734921,15.423901626549998,6.2,34.0,277146.9652,4686431.231,2.666667,359.1211,277147.195,4686413.794
219,323951,3,-2.88364112092951,13.947296960256464,1.4,30.0,277146.9652,4686431.231,2.666667,359.1211,277147.195,4686413.794
219,323960,0,-2.230888396430936,16.077534947116074,-2.9,40.0,277146.9652,4686431.231,2.641667,359.1211,277147.195,4686413.794
219,323960,1,-2.7726371463238384,15.315755259811748,3.15,34.0,277146.9652,4686431.231,2.641667,359.1211,277147.195,4686413.794
219,323960,3,-2.794572055340918,13.885923500559485,-1.55,22.0,277146.9652,4686431.231,2.641667,359.1211,277147.195,4686413.794
219,323971,0,-2.207497339225118,16.64951542593655,4.45,32.0,277147.0035,4686431.919,2.630556,0.15572,277147.195,4686413.794
219,323971,1,-2.675212631752558,15.808241151317402,0.8,32.0,277147.0035,4686431.919,2.630556,0.15572,277147.195,4686413.794
219,323971,3,-2.6414621463071093,14.428327782756828,1.1,20.0,277147.0035,4686431.919,2.630556,0.15572,277147.195,4686413.794
219,323980,0,-2.317279507094133,16.569216760829466,-3.25,38.0,277147.0035,4686431.919,2.619445,0.15572,277147.195,4686413.794
219,323980,1,-2.5546695102741483,15.608568028778988,-0.09999999,28.0,277147.0035,4686431.919,2.619445,0.15572,277147.195,4686413.794
219,323980,3,-2.711271640141324,14.358137793651466,1.5,40.0,277147.0035,4686431.919,2.619445,0.15572,277147.195,4686413.794
219,323991,0,-2.3570347552597064,16.479108380290842,-3.5,40.0,277147.0035,4686431.919,2.611111,0.15572,277147.195,4686413.794
219,323991,1,-2.3842081081611326,15.439030686610174,-2.0,28.0,277147.0035,4686431.919,2.611111,0.15572,277147.195,4686413.794
219,323991,3,-2.790836492939778,14.19792095870844,3.1,40.0,277147.0035,4686431.919,2.611111,0.15572,277147.195,4686413.794
219,324000,0,-2.189858502090443,17.127571174773244,-2.35,40.0,277147.0329,4686432.585,2.616667,358.3826,277147.195,4686413.794
219,324000,1,-2.422802311382352,15.963682356323403,5.75,34.0,277147.0329,4686432.585,2.616667,358.3826,277147.195,4686413.794
219,324000,2,-4.172834655510941,15.632945611307383,-0.4,40.0,277147.0329,4686432.585,2.616667,358.3826,277147.195,4686413.794
