trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,389351,1,-2.0231322150191935,1.2963934744326402,-0.15,34.0,277154.8285,4686413.54,1.386111,2.69249,277154.8285,4686413.54
219,389361,0,-2.3092489303132355,2.4842643534549977,-0.05,40.0,277154.8285,4686413.54,1.472222,2.69249,277154.8285,4686413.54
219,389361,1,-1.9803578420910393,1.2383387328467617,-0.5,40.0,277154.8285,4686413.54,1.472222,2.69249,277154.8285,4686413.54
219,389371,0,-2.352512703973536,2.674908395878929,0.25,22.0,277154.7961,4686413.819,1.605556,2.11755,277154.8285,4686413.54
219,389371,1,-2.0176319743887845,1.4664569500389293,-0.8,36.0,277154.7961,4686413.819,1.605556,2.11755,277154.8285,4686413.54
219,389381,0,-2.2870112056268064,2.5272278158613335,-3.65,30.0,277154.7961,4686413.819,1.652778,2.11755,277154.8285,4686413.54
219,389381,1,-2.033923336188535,1.3657862416342024,-1.15,38.0,277154.7961,4686413.819,1.652778,2.11755,277154.8285,4686413.54
219,389391,0,-2.18560150109108,2.4909501116068378,-2.1,26.0,277154.7961,4686413.819,1.741667,2.11755,277154.8285,4686413.54
219,389391,1,-1.9895166744930493,1.2473461791677267,-1.55,38.0,277154.7961,4686413.819,1.741667,2.11755,277154.8285,4686413.54
219,389401,0,-2.19672775930519,2.8198297744825758,-1.35,30.0,277154.7256,4686414.199,1.744445,1.92657,277154.8285,4686413.54
219,389401,1,-1.9927777654534997,1.5159492584812457,-1.4,38.0,277154.7256,4686414.199,1.744445,1.92657,277154.8285,4686413.54
219,389411,0,-2.094767166745661,2.763225555868503,-2.1,28.0,277154.7256,4686414.199,1.755556,1.92657,277154.8285,4686413.54
219,389411,1,-2.009068408197459,1.4053390647422028,-0.15,38.0,277154.7256,4686414.199,1.755556,1.92657,277154.8285,4686413.54
219,389421,0,-2.285668325686573,2.7868210536385534,5.35,36.0,277154.7256,4686414.199,1.766667,1.92657,277154.8285,4686413.54
219,389421,1,-2.047364864837435,1.3540225819240812,0.0,38.0,277154.7256,4686414.199,1.766667,1.92657,277154.8285,4686413.54
219,389431,0,-2.5402855983990693,3.2717870988758815,3.25,26.0,277154.6319,4686414.625,1.758334,359.8343,277154.8285,4686413.54
219,389431,1,-2.104567608095373,1.7905208051509098,-0.35,38.0,277154.6319,4686414.625,1.758334,359.8343,277154.8285,4686413.54
219,389441,0,-2.7405161225502757,3.1923658347324992,5.05,40.0,277154.6319,4686414.625,1.794445,359.8343,277154.8285,4686413.54
219,389441,1,-2.084567691732567,1.790462965020124,-0.55,38.0,277154.6319,4686414.625,1.794445,359.8343,277154.8285,4686413.54
219,389451,0,-2.67238442131777,3.734733807864599,-2.0,20.0,277154.522,4686415.062,1.8,356.4043,277154.8285,4686413.54
219,389451,1,-2.2193678418547265,2.3335643039388243,3.6,38.0,277154.522,4686415.062,1.8,356.4043,277154.8285,4686413.54
219,389451,2,-2.4554344987827417,3.3603907417981294,0.5,30.0,277154.522,4686415.062,1.8,356.4043,277154.8285,4686413.54
219,389461,0,-2.583188748081246,3.7191090878388318,-3.8,22.0,277154.522,4686415.062,1.836111,356.4043,277154.8285,4686413.54
219,389461,1,-2.357210774625169,2.3722854336388126,5.3,40.0,277154.522,4686415.062,1.836111,356.4043,277154.8285,4686413.54
219,389461,2,-2.4679234378941564,3.3210966404612727,-0.65,30.0,277154.522,4686415.062,1.836111,356.4043,277154.8285,4686413.54
219,389471,0,-2.5838159042641173,3.7091287734588985,2.95,22.0,277154.522,4686415.062,1.822222,356.4043,277154.8285,4686413.54
219,389471,1,-2.4002678130592523,2.3248924864706355,-0.09999999,34.0,277154.522,4686415.062,1.822222,356.4043,277154.8285,4686413.54
219,389471,2,-2.3918438599519236,3.2561975047187084,-0.95,30.0,277154.522,4686415.062,1.822222,356.4043,277154.8285,4686413.54
219,389481,0,-2.7484573624005524,4.166221136509813,2.0,24.0,277154.3795,4686415.511,1.852778,358.3961,277154.8285,4686413.54
219,389481,1,-2.5513756018227767,2.630103048715922,-0.9,36.0,277154.3795,4686415.511,1.852778,358.3961,277154.8285,4686413.54
219,389481,2,-2.6966780795240926,3.514516521009206,0.0,36.0,277154.3795,4686415.511,1.852778,358.3961,277154.8285,4686413.54
219,389491,0,-2.434660261436723,4.297489485424152,-4.7,40.0,277154.3795,4686415.511,1.880556,358.3961,277154.8285,4686413.54
219,389491,1,-2.4750456032449923,2.4979148067383727,-2.25,38.0,277154.3795,4686415.511,1.880556,358.3961,277154.8285,4686413.54
219,389491,2,-2.7705692095697683,3.3765306489042173,-0.25,38.0,277154.3795,4686415.511,1.880556,358.3961,277154.8285,4686413.54
219,389501,0,-2.4599380638662365,4.9183385916891655,7.8,40.0,277154.3273,4686415.946,1.986111,357.6525,277154.8285,4686413.54
219,389501,1,-2.415244258018503,2.834759348243205,-1.8,36.0,277154.3273,4686415.946,1.986111,357.6525,277154.8285,4686413.54
219,389501,2,-2.7880360503713644,3.7507977096420815,-0.8,38.0,277154.3273,4686415.946,1.986111,357.6525,277154.8285,4686413.54
219,389511,0,-2.4191524297735407,4.9366834016270404,-5.85,22.0,277154.3273,4686415.946,2.016667,357.6525,277154.8285,4686413.54
219,389511,1,-2.380193043829534,2.7132216488085072,0.0,36.0,277154.3273,4686415.946,2.016667,357.6525,277154.8285,4686413.54
219,389511,2,-2.899582141993736,3.7153368940314175,3.35,40.0,277154.3273,4686415.946,2.016667,357.6525,277154.8285,4686413.54
219,389521,0,-2.412847234756465,4.846349329894407,-4.3,28.0,277154.3273,4686415.946,2.047222,357.6525,277154.8285,4686413.54
219,389521,1,-2.4126254757966823,2.654500806199632,0.09999999,40.0,277154.3273,4686415.946,2.047222,357.6525,277154.8285,4686413.54
219,389521,2,-2.817601272386648,3.7620181217194935,0.35,34.0,277154.3273,4686415.946,2.047222,357.6525,277154.8285,4686413.54
219,389531,0,-2.4808689845839327,5.092026878807351,-6.9,24.0,277154.169,4686416.418,2.086111,357.1284,277154.8285,4686413.54
219,389531,2,-2.832561953257198,4.268612004162873,-3.35,32.0,277154.169,4686416.418,2.086111,357.1284,277154.8285,4686413.54
219,389541,0,-2.4489348753257536,4.930223873069242,-3.05,32.0,277154.169,4686416.418,2.166667,357.1284,277154.8285,4686413.54
219,389541,2,-2.663777378107643,4.240120475745036,-3.15,28.0,277154.169,4686416.418,2.166667,357.1284,277154.8285,4686413.54
219,389551,0,-2.757862174081378,5.211861155778059,1.25,28.0,277154.0182,4686416.867,2.152778,358.6945,277154.8285,4686413.54
219,389551,2,-2.7908434646846176,4.642464778488789,-0.85,32.0,277154.0182,4686416.867,2.152778,358.6945,277154.8285,4686413.54
219,389561,0,-2.8017249524747028,5.04281661528172,-0.5,32.0,277154.0182,4686416.867,2.152778,358.6945,277154.8285,4686413.54
219,389561,1,-2.773382067906031,4.091924044643834,-0.55,38.0,277154.0182,4686416.867,2.152778,358.6945,277154.8285,4686413.54
219,389561,2,-2.7522208457212187,4.5815690208006865,-0.6,36.0,277154.0182,4686416.867,2.152778,358.6945,277154.8285,4686413.54
219,389571,0,-2.8049146147363953,4.902852955517279,-1.35,38.0,277154.0182,4686416.867,2.169445,358.6945,277154.8285,4686413.54
219,389571,1,-2.764068162693219,4.061703998818477,-0.9,38.0,277154.0182,4686416.867,2.169445,358.6945,277154.8285,4686413.54
219,389571,2,-2.804258364233892,4.4927315474741505,-0.4,40.0,277154.0182,4686416.867,2.169445,358.6945,277154.8285,4686413.54
219,389581,0,-2.9663949937746383,5.226806221022791,-1.15,32.0,277153.9025,4686417.382,2.227778,0.42774,277154.8285,4686413.54
219,389581,1,-2.860649420887257,4.457574218428828,-0.45,34.0,277153.9025,4686417.382,2.227778,0.42774,277154.8285,4686413.54
219,389581,2,-2.992885418841077,4.756595356218713,-0.75,34.0,277153.9025,4686417.382,2.227778,0.42774,277154.8285,4686413.54
