trip,time,targetid,X,Y,rangerate,SNR,vehicle_East,vehicle_North,vehicle_speed,vehicle_heading,vehicle_East_0,vehicle_North_0
219,377130,0,-0.9523580219642693,3.3091297972124467,1.8,18.0,277147.7187,4686475.459,1.536111,186.325,277147.7455,4686475.78
219,377150,0,-0.8531379143576812,3.1185514145542736,2.55,26.0,277147.6813,4686475.06,1.811111,183.5462,277147.7455,4686475.78
219,377170,0,-0.9777720974841225,3.3512880047080458,1.95,22.0,277147.6813,4686475.06,1.883334,183.5462,277147.7455,4686475.78
219,377190,0,-0.772490327200967,3.14494619044203,2.0,24.0,277147.659,4686474.616,1.997222,179.2811,277147.7455,4686475.78
219,377210,0,-0.8698059071109511,2.7955740998499055,0.8,18.0,277147.661,4686474.16,2.166667,180.3282,277147.7455,4686475.78
219,377230,0,-0.9525998591156221,2.403393921123789,0.35,40.0,277147.653,4686473.649,2.294445,180.3801,277147.7455,4686475.78
219,377250,0,-1.1415725325043935,1.9577699201828294,1.35,18.0,277147.6439,4686473.105,2.419445,180.9872,277147.7455,4686475.78
219,377270,0,-1.2841361078626123,2.1053355902456214,2.35,18.0,277147.6439,4686473.105,2.616667,180.9872,277147.7455,4686475.78
219,377290,0,-1.468609138927656,1.64424387629425,1.25,40.0,277147.6338,4686472.527,2.647223,180.5481,277147.7455,4686475.78
219,377650,0,-1.840200466434474,-12.407502097483171,4.2,26.0,277147.4012,4686458.973,4.452778,178.9011,277147.7455,4686475.78
219,377670,0,-1.932127210613425,-11.98566151894116,3.65,20.0,277147.4012,4686458.973,4.572223,178.9011,277147.7455,4686475.78
219,377690,0,-2.1110346104629634,-12.767893260112297,3.5,28.0,277147.382,4686457.851,4.572223,179.6392,277147.7455,4686475.78
219,377690,1,-2.117898456355416,-13.857871648714367,3.4,32.0,277147.382,4686457.851,4.572223,179.6392,277147.7455,4686475.78
219,377710,0,-1.8251815157877878,-13.329337828748894,3.95,34.0,277147.3714,4686456.74,4.655556,176.7755,277147.7455,4686475.78
219,377710,1,-1.948647259836535,-14.454173910160975,3.35,30.0,277147.3714,4686456.74,4.655556,176.7755,277147.7455,4686475.78
219,377730,0,-2.1865012822062573,-14.15063229402698,3.95,22.0,277147.3509,4686455.573,4.702778,180.7733,277147.7455,4686475.78
219,377730,1,-2.3205620792872983,-15.332549255021277,3.55,30.0,277147.3509,4686455.573,4.702778,180.7733,277147.7455,4686475.78
219,377730,2,-1.9538586421586246,-16.567712640650083,3.65,26.0,277147.3509,4686455.573,4.702778,180.7733,277147.7455,4686475.78
219,377750,0,-2.001436403310684,-14.774242096942736,4.4,28.0,277147.3224,4686454.418,4.763889,179.0268,277147.7455,4686475.78
219,377750,1,-2.231278241852724,-15.940506530617885,4.7,22.0,277147.3224,4686454.418,4.763889,179.0268,277147.7455,4686475.78
219,377750,2,-1.9739083197377547,-17.27507040064829,0.6,26.0,277147.3224,4686454.418,4.763889,179.0268,277147.7455,4686475.78
219,377770,0,-1.962268977962553,-14.234829534249208,5.25,26.0,277147.3224,4686454.418,4.788889,179.0268,277147.7455,4686475.78
219,377770,1,-2.231595504642652,-15.370418906349192,5.05,22.0,277147.3224,4686454.418,4.788889,179.0268,277147.7455,4686475.78
219,377770,2,-2.015918285246712,-16.804288962188853,4.15,28.0,277147.3224,4686454.418,4.788889,179.0268,277147.7455,4686475.78
219,377790,0,-1.9554647885493692,-14.877754651946464,5.0,22.0,277147.285,4686453.241,4.825,179.2134,277147.7455,4686475.78
219,377790,1,-2.140824496172084,-15.995315289580962,4.6,22.0,277147.285,4686453.241,4.825,179.2134,277147.7455,4686475.78
219,377790,2,-2.142654423463438,-17.585440017822776,1.75,30.0,277147.285,4686453.241,4.825,179.2134,277147.7455,4686475.78
219,377810,0,-2.204297261703779,-15.63653743850609,4.6,24.0,277147.239,4686452.053,4.894445,179.9844,277147.7455,4686475.78
219,377810,1,-2.1445940397100722,-16.726553734385913,4.75,40.0,277147.239,4686452.053,4.894445,179.9844,277147.7455,4686475.78
219,377810,2,-2.0949942804624877,-18.196567293467115,3.75,26.0,277147.239,4686452.053,4.894445,179.9844,277147.7455,4686475.78
219,377830,0,-2.036856290885627,-16.301719806977772,5.05,18.0,277147.1923,4686450.843,4.96389,179.4266,277147.7455,4686475.78
219,377830,1,-2.3400758907168298,-20.618901512011536,5.75,28.0,277147.1923,4686450.843,4.96389,179.4266,277147.7455,4686475.78
219,377830,2,-2.013378804554301,-18.952087481025202,4.2,26.0,277147.1923,4686450.843,4.96389,179.4266,277147.7455,4686475.78
219,377850,0,-2.2722322397692505,-17.06681231199337,4.85,40.0,277147.1377,4686449.644,5.038889,180.028,277147.7455,4686475.78
