Driver,Trip,Time,ScanIndex,TargetId,X,Y,RangeRate,SNR
229,219,300585,150249,0,0.79,3.87,-0.15,18
229,219,300586,150250,0,-0.94,4.76,8.75,18
229,219,300589,150251,0,-0.94,4.77,7.05,40
229,219,300590,150252,0,-0.93,4.83,3.75,40
229,219,300593,150253,0,-1,4.92,8.849999,40
229,219,300609,150261,0,-0.48,3.7,-4.4,22
229,219,300610,150262,0,-0.48,3.7,-3.4,40
229,219,300613,150263,0,-0.48,3.71,-1.4,22
229,219,300614,150264,0,-0.48,3.72,3.05,40
229,219,300617,150265,0,-0.48,3.71,-1.8,40
229,219,300618,150266,0,-0.48,3.7,-1.8,40
229,219,300622,150268,0,0.5,3.44,-0.65,10
229,219,300625,150269,0,0.49,3.43,-0.65,18
229,219,300626,150270,0,-0.51,4.03,3.75,24
229,219,300629,150271,0,-0.58,4.05,2.85,40
229,219,300630,150272,0,-0.52,4,-0.15,20
229,219,300633,150273,0,-0.52,3.99,-6.8,40
229,219,300634,150274,0,-0.58,4.03,-6.65,14
229,219,300637,150275,0,-0.64,4.06,-4.8,40
229,219,300638,150276,0,-0.66,3.98,-6.6,20
229,219,300641,150277,0,-0.68,3.91,-10.15,40
229,219,300662,150288,0,-1.19,3.84,-3.35,18
229,219,300665,150289,0,-1.14,3.8,-2.55,18
229,219,300666,150290,0,-1.08,3.75,-1.7,22
229,219,300669,150291,0,-1.03,3.69,-1.05,22
229,219,300670,150292,0,-0.92,3.66,1.75,12
229,219,300673,150293,0,-0.87,3.64,8.2,40
229,219,300674,150294,0,-0.74,3.65,7.95,18
229,219,300677,150295,0,-0.68,3.67,6.35,40
229,219,300678,150296,0,-0.61,3.68,3.6,40
229,219,300681,150297,0,-0.58,3.79,6.05,14
229,219,300682,150298,0,-0.56,3.88,11.7,40
229,219,300693,150303,0,-0.91,3.71,-3.1,20
229,219,300694,150304,0,-0.96,3.76,-1.2,22
229,219,300697,150305,0,-0.96,3.76,2.9,40
229,219,300698,150306,0,-1.01,3.86,5.3,22
229,219,300701,150307,0,-1.12,3.94,10.05,40
229,219,300702,150308,0,-1.12,3.94,7.8,24
229,219,300705,150309,0,-1.11,3.97,6.95,24
229,219,300706,150310,0,-1.18,4.01,4,40
229,219,300709,150311,0,-1.17,4.03,4.75,18
229,219,300709,150311,1,-0.81,5.11,0.45,30
229,219,300710,150312,0,-1.17,4.06,6.1,40
229,219,300710,150312,1,-0.81,5.11,0.35,32
229,219,300713,150313,0,-1.23,4.1,5.25,18
229,219,300713,150313,1,-0.82,5.07,-0.55,30
229,219,300714,150314,0,-1.23,4.12,3.85,20
229,219,300714,150314,1,-0.82,5.06,0,30
229,219,300717,150315,0,-1.23,4.16,3.35,20
229,219,300717,150315,1,-0.82,5.06,1,40
229,219,300718,150316,0,-1.29,4.24,4.95,18
229,219,300718,150316,1,-0.82,5.05,-0.5,40
229,219,300721,150317,0,-1.35,4.31,8.5,40
229,219,300721,150317,1,-0.82,5.06,-0.15,30
229,219,300722,150318,0,-1.41,4.39,10.6,12
229,219,300722,150318,1,-0.82,5.06,0.65,40
229,219,300725,150319,0,-1.41,4.47,14.6,40
229,219,300725,150319,1,-0.82,5.07,0.55,28
229,219,300726,150320,0,-1.48,4.55,7.4,40
229,219,300726,150320,1,-0.82,5.04,-0.2,26
229,219,300729,150321,0,-1.48,4.62,7.35,40
229,219,300729,150321,1,-0.82,5.02,-2.05,40
229,219,300730,150322,1,-0.82,5.03,-0.95,26
229,219,300733,150323,1,-0.82,5.04,1.65,40
229,219,300734,150324,1,-0.82,5.05,0.05,40
229,219,300737,150325,1,-0.82,5.07,-1.1,24
229,219,300738,150326,1,-0.89,5.1,-3.5,40
229,219,300741,150327,1,-0.89,5.08,-3.4,18
229,219,300742,150328,1,-0.98,5.11,-2.3,24
229,219,300745,150329,1,-1.06,5.13,-1.95,24
229,219,300746,150330,1,-1.14,5.12,-2.25,28
229,219,300749,150331,1,-1.14,5.12,-0.7,30
229,219,300750,150332,1,-1.23,5.13,3,40
229,219,300753,150333,1,-1.3,5.14,0.3,40
229,219,300754,150334,1,-1.31,5.09,-1.25,34
229,219,300757,150335,1,-1.31,5.06,-4.85,40
229,219,300758,150336,1,-1.39,5.04,-1.4,40
229,219,300765,150339,0,-0.98,3.66,-0.8,26
229,219,300766,150340,0,-0.98,3.65,-0.45,24
229,219,300769,150341,0,-1.04,3.65,-0.35,24
229,219,300770,150342,0,-0.9899999,3.61,-0.85,20
229,219,300773,150343,0,-0.94,3.54,-1.35,20
229,219,300774,150344,0,-0.95,3.53,-0.4,24
229,219,300777,150345,0,0.26,3.08,2.55,16
229,219,300778,150346,0,0.27,3.1,2.55,40
229,219,300781,150347,0,0.29,3.13,2.55,40
229,219,300782,150348,0,0.3,3.14,2.4,24
229,219,300785,150349,0,0.31,3.16,2.4,40
229,219,300786,150350,0,0.32,3.18,2.4,40
229,219,300786,150350,1,-1.99,3.96,0.75,28
229,219,300789,150351,1,-1.99,3.99,2.15,26
229,219,300790,150352,1,-1.99,4.01,5.25,40
229,219,300793,150353,1,-2.01,4.11,7.4,26
229,219,300794,150354,1,-2.02,4.19,11.9,40
229,219,300797,150355,1,-2.09,4.22,8.65,24
229,219,300798,150356,1,-2.1,4.33,10.6,14
229,219,300801,150357,1,-2.19,4.41,14.2,40
229,219,300802,150358,0,-1.27,3.67,-2.05,34
229,219,300802,150358,1,-2.2,4.49,7.6,40
229,219,300805,150359,0,-1.27,3.62,-3.6,30
229,219,300806,150360,0,-1.28,3.59,-6.7,40
229,219,300806,150360,1,-1.55,5.19,-1,32
229,219,300809,150361,0,-1.33,3.6,-3.9,34
229,219,300809,150361,1,-1.55,5.2,-0.55,32
229,219,300810,150362,0,-1.33,3.63,-1.85,30
229,219,300810,150362,1,-1.63,5.18,-0.8,30
229,219,300813,150363,0,-1.38,3.63,-1.45,34
229,219,300813,150363,1,-1.63,5.16,-0.6,28
229,219,300814,150364,0,-1.33,3.62,-0.95,34
229,219,300814,150364,1,-1.63,5.15,-0.09999999,40
229,219,300814,150364,2,-2.06,4.58,-2.25,20
229,219,300817,150365,0,-1.38,3.63,-0.05,32
229,219,300817,150365,1,-1.72,5.14,-0.25,40
229,219,300817,150365,2,-2.14,4.56,-2.6,20
229,219,300818,150366,0,-1.38,3.63,-0.3,36
229,219,300818,150366,1,-1.71,5.06,-2.5,22
229,219,300818,150366,2,-2.06,4.53,-3.5,20
229,219,300821,150367,0,-1.38,3.64,0.09999999,36
229,219,300821,150367,1,-1.63,5.01,-7.65,40
229,219,300821,150367,2,-2.05,4.49,-5.1,40
229,219,300822,150368,0,-1.38,3.66,0.3,32
229,219,300822,150368,1,-1.63,5.01,-3.9,30
229,219,300822,150368,2,-2.06,4.54,-1.15,24
229,219,300825,150369,0,-1.38,3.65,0,38
229,219,300825,150369,1,-1.63,5.01,5.35,40
229,219,300825,150369,2,-2.14,4.56,8.25,40
229,219,300825,150369,3,-2.42,4.16,2.25,26
229,219,300826,150370,0,-1.44,3.67,0.09999999,34
229,219,300826,150370,1,-1.63,5.05,5.5,28
229,219,300826,150370,2,-2.14,4.58,7.1,22
229,219,300826,150370,3,-2.35,4.14,0.65,24
229,219,300829,150371,0,-1.44,3.67,0.05,38
229,219,300829,150371,2,-2.15,4.63,6,22
229,219,300829,150371,3,-2.34,4.09,-1.6,26
229,219,300830,150372,0,-1.44,3.67,0,38
229,219,300830,150372,2,-2.22,4.65,2.65,40
229,219,300830,150372,3,-2.33,4.06,-6.95,40
229,219,300833,150373,0,-1.44,3.65,-0.5,38
229,219,300833,150373,2,-2.3,4.66,1.75,22
229,219,300833,150373,3,-2.24,3.96,-8.7,24
229,219,300834,150374,0,-1.44,3.64,-0.5,38
229,219,300834,150374,2,-2.29,4.58,-2.45,22
229,219,300834,150374,3,-2.23,3.88,-11.95,40
229,219,300837,150375,0,-1.44,3.62,-0.75,38
229,219,300837,150375,2,-2.35,4.53,-12.05,40
229,219,300837,150375,3,-2.15,3.82,-5.6,40
229,219,300838,150376,0,-1.44,3.62,-0.5,38
229,219,300838,150376,2,-2.34,4.48,-10.2,24
229,219,300838,150376,3,-2.08,3.76,-5.5,40
229,219,300841,150377,0,-1.44,3.6,-0.8,38
229,219,300841,150377,2,-2.41,4.43,-4.15,40
229,219,300842,150378,0,-1.44,3.61,-0.3,38
229,219,300842,150378,2,-2.47,4.38,-2.7,40
229,219,300845,150379,0,-1.44,3.6,-0.35,34
229,219,300845,150379,2,-2.53,4.34,-2.1,22
229,219,300846,150380,0,-1.44,3.61,0.05,32
229,219,300846,150380,2,-2.52,4.27,-4.8,22
229,219,300849,150381,0,-1.44,3.62,0.15,38
229,219,300849,150381,2,-2.57,4.19,-10.95,40
229,219,300850,150382,0,-1.44,3.61,-0.3,38
229,219,300853,150383,0,-1.44,3.6,-0.15,38
229,219,300854,150384,0,-1.44,3.6,-0.05,38
229,219,300857,150385,0,-1.44,3.59,-0.25,38
229,219,300858,150386,0,-1.44,3.58,-0.35,38
229,219,300858,150386,1,-2.71,3.96,3.25,24
229,219,300861,150387,0,-1.44,3.57,-0.4,38
229,219,300861,150387,1,-2.71,3.98,2.7,24
229,219,300862,150388,0,-1.44,3.57,-0.4,38
229,219,300862,150388,1,-2.65,3.99,1.8,22
229,219,300865,150389,0,-1.39,3.55,-0.3,38
229,219,300865,150389,1,-2.65,4,1.65,22
229,219,300866,150390,0,-1.39,3.55,-0.2,38
229,219,300866,150390,1,-2.59,4.04,1.4,22
229,219,300869,150391,0,-1.39,3.55,-0.15,38
229,219,300869,150391,1,-2.61,4.1,3.5,24
229,219,300870,150392,0,-1.39,3.54,-0.09999999,38
229,219,300870,150392,1,-2.69,4.13,8.25,40
229,219,300873,150393,0,-1.39,3.54,0,38
229,219,300873,150393,1,-2.7,4.16,6.5,26
229,219,300874,150394,0,-1.34,3.54,0,38
229,219,300874,150394,1,-2.7,4.18,4.95,24
229,219,300877,150395,0,-1.34,3.55,0.09999999,38
229,219,300877,150395,1,-2.72,4.21,5,24
229,219,300878,150396,0,-1.34,3.55,0.2,38
229,219,300878,150396,1,-2.79,4.22,4.25,26
229,219,300881,150397,0,-1.33,3.56,0.4,38
229,219,300881,150397,1,-2.8,4.24,3.55,28
229,219,300882,150398,0,-1.33,3.57,0.45,38
229,219,300882,150398,1,-2.8,4.26,3,24
229,219,300885,150399,0,-1.33,3.58,0.45,38
229,219,300885,150399,1,-2.81,4.27,2.4,24
229,219,300886,150400,0,-1.33,3.59,0.25,38
229,219,300886,150400,1,-2.81,4.28,1.95,26
229,219,300889,150401,0,-1.33,3.59,0.09999999,38
229,219,300889,150401,1,-2.88,4.26,1.55,24
229,219,300890,150402,0,-1.33,3.58,0.05,38
229,219,300890,150402,1,-2.88,4.27,1.45,22
229,219,300893,150403,0,-1.33,3.59,0.2,38
229,219,300893,150403,1,-2.95,4.25,1.55,22
229,219,300894,150404,0,-1.33,3.59,0.05,38
229,219,300894,150404,1,-2.96,4.26,1.4,26
229,219,300897,150405,0,-1.33,3.59,0,38
229,219,300897,150405,1,-3.03,4.25,1.3,26
229,219,300898,150406,0,-1.33,3.59,-0.05,38
229,219,300898,150406,1,-3.03,4.26,1,26
229,219,300898,150406,2,-2.86,4,-0.15,24
229,219,300901,150407,0,-1.33,3.59,0,38
229,219,300901,150407,1,-3.03,4.26,1.05,28
229,219,300901,150407,2,-2.92,3.97,0.65,24
229,219,300902,150408,0,-1.33,3.59,-0.05,38
229,219,300902,150408,1,-3.04,4.27,1.2,40
229,219,300902,150408,2,-2.99,3.96,1.35,22
229,219,300905,150409,0,-1.33,3.59,0,38
229,219,300905,150409,1,-3.11,4.26,1.4,22
229,219,300905,150409,2,-3.07,3.99,3.45,22
229,219,300906,150410,0,-1.33,3.59,0,38
229,219,300906,150410,1,-3.12,4.28,1.75,18
229,219,300906,150410,2,-3.22,3.97,8.349999,40
229,219,300909,150411,0,-1.33,3.58,-0.05,38
229,219,300909,150411,1,-3.13,4.3,2.6,40
229,219,300909,150411,2,-3.29,3.96,4.2,40
229,219,300910,150412,0,-1.33,3.59,0.15,38
229,219,300910,150412,1,-3.13,4.31,2.35,24
229,219,300910,150412,2,-3.37,3.96,4.45,40
229,219,300913,150413,0,-1.33,3.59,0,38
229,219,300913,150413,1,-3.16,4.36,3.8,20
229,219,300914,150414,0,-1.33,3.59,-0.09999999,38
229,219,300914,150414,1,-3.24,4.37,6.8,40
229,219,300917,150415,0,-1.33,3.59,-0.15,38
229,219,300917,150415,1,-3.26,4.43,7.4,22
229,219,300918,150416,0,-1.33,3.58,-0.15,38
229,219,300918,150416,1,-3.28,4.48,7.85,40
229,219,300921,150417,0,-1.33,3.59,0.05,38
229,219,300921,150417,1,-3.3,4.53,7.35,22
229,219,300922,150418,0,-1.33,3.59,0,38
229,219,300922,150418,1,-3.32,4.58,5.4,40
229,219,300925,150419,0,-1.33,3.58,-0.2,36
229,219,300925,150419,1,-3.26,4.63,4.2,22
229,219,300926,150420,0,-1.33,3.59,0,38
229,219,300926,150420,1,-3.27,4.64,3.5,22
229,219,300929,150421,0,-1.33,3.58,-0.05,38
229,219,300929,150421,1,-3.19,4.68,2.55,22
229,219,300930,150422,0,-1.33,3.58,-0.15,38
229,219,300930,150422,1,-3.12,4.71,2.3,22
229,219,300933,150423,0,-1.33,3.57,-0.15,38
229,219,300933,150423,1,-3.13,4.73,1.8,40
229,219,300934,150424,0,-1.33,3.58,0.05,38
229,219,300934,150424,1,-3.13,4.74,1.1,24
229,219,300937,150425,0,-1.33,3.6,0.25,38
229,219,300937,150425,1,-3.05,4.77,0.7,24
229,219,300938,150426,0,-1.33,3.6,0.09999999,38
229,219,300938,150426,1,-3.05,4.76,0.25,22
229,219,300941,150427,0,-1.33,3.6,0.05,38
229,219,300941,150427,1,-3.04,4.74,-0.8,22
229,219,300942,150428,0,-1.33,3.59,-0.05,38
229,219,300942,150428,1,-3.04,4.73,-2.95,40
229,219,300945,150429,0,-1.33,3.59,0,38
229,219,300945,150429,1,-3.04,4.73,-2.25,26
229,219,300946,150430,0,-1.33,3.58,0.05,38
229,219,300946,150430,1,-2.96,4.75,0,40
229,219,300949,150431,0,-1.33,3.59,0.2,38
229,219,300949,150431,1,-2.96,4.76,0.55,40
229,219,300950,150432,0,-1.33,3.6,0.35,38
229,219,300950,150432,1,-2.95,4.72,-1.35,18
229,219,300953,150433,0,-1.33,3.6,0.2,38
229,219,300953,150433,1,-2.95,4.71,-5.6,40
229,219,300954,150434,0,-1.33,3.6,0,38
229,219,300954,150434,1,-2.94,4.67,-5.55,24
229,219,300957,150435,0,-1.33,3.59,0,38
229,219,300958,150436,0,-1.33,3.59,0,38
229,219,300961,150437,0,-1.33,3.59,-0.05,38
229,219,300962,150438,0,-1.33,3.59,0,38
229,219,300965,150439,0,-1.33,3.58,-0.05,38
229,219,300966,150440,0,-1.33,3.58,0,38
229,219,300969,150441,0,-1.33,3.59,0.2,38
229,219,300970,150442,0,-1.33,3.59,0,38
229,219,300973,150443,0,-1.33,3.59,-0.05,38
229,219,300974,150444,0,-1.33,3.58,-0.15,38
229,219,300977,150445,0,-1.33,3.58,-0.15,38
229,219,300978,150446,0,-1.33,3.57,-0.2,38
229,219,300981,150447,0,-1.33,3.57,-0.2,38
229,219,300982,150448,0,-1.33,3.57,0,38
229,219,300985,150449,0,-1.33,3.58,0.15,38
229,219,300986,150450,0,-1.33,3.6,0.4,38
229,219,300989,150451,0,-1.33,3.6,0.25,38
229,219,300990,150452,0,-1.33,3.6,0.05,38
229,219,300993,150453,0,-1.33,3.61,0.2,38
229,219,300994,150454,0,-1.38,3.62,0.3,38
229,219,300997,150455,0,-1.38,3.61,-0.09999999,38
229,219,300998,150456,0,-1.39,3.6,-0.2,38
229,219,301001,150457,0,-1.39,3.6,-0.09999999,38
229,219,301002,150458,0,-1.39,3.6,-0.05,38
229,219,301005,150459,0,-1.39,3.58,-0.65,32
229,219,301006,150460,0,-1.39,3.57,-0.5,38
229,219,301009,150461,0,-1.39,3.56,-0.55,38
229,219,301010,150462,0,-1.39,3.55,-0.7,38
229,219,301013,150463,0,-1.39,3.55,-0.2,38
229,219,301014,150464,0,-1.39,3.55,-0.4,38
229,219,301017,150465,0,-1.39,3.55,0,38
229,219,301017,150465,1,0.82,3.91,-1.55,26
229,219,301018,150466,0,-1.39,3.55,-0.05,38
229,219,301018,150466,1,0.8,3.89,-1.6,26
229,219,301021,150467,0,-1.39,3.54,-0.3,38
229,219,301021,150467,1,0.8,3.88,-1.6,26
229,219,301022,150468,0,-1.39,3.54,-0.3,38
229,219,301022,150468,1,0.78,3.86,-1.6,28
229,219,301025,150469,0,-1.39,3.53,-0.25,38
229,219,301025,150469,1,0.78,3.85,-1.6,28
229,219,301026,150470,0,-1.39,3.52,-0.25,38
229,219,301026,150470,1,0.76,3.83,-1.6,26
229,219,301029,150471,0,-1.34,3.52,-0.2,38
229,219,301029,150471,1,0.76,3.82,-1.6,28
229,219,301030,150472,0,-1.34,3.52,-0.15,38
229,219,301030,150472,1,0.75,3.81,-1.6,26
229,219,301033,150473,0,-1.34,3.52,0,38
229,219,301033,150473,1,0.74,3.79,-1.6,28
229,219,301034,150474,0,-1.34,3.52,0.09999999,38
229,219,301034,150474,1,0.73,3.78,-1.6,26
229,219,301037,150475,0,-1.34,3.54,0.35,38
229,219,301037,150475,1,0.72,3.77,-1.6,28
229,219,301038,150476,0,-1.34,3.54,0.2,38
229,219,301038,150476,1,0.71,3.75,-1.55,28
229,219,301041,150477,0,-1.34,3.54,0.15,38
229,219,301041,150477,1,0.7,3.74,-1.55,26
229,219,301042,150478,0,-1.34,3.54,0,38
229,219,301042,150478,1,0.69,3.73,-1.55,26
229,219,301045,150479,0,-1.34,3.53,0,38
229,219,301045,150479,1,0.69,3.72,-1.5,30
229,219,301046,150480,0,-1.34,3.53,0.09999999,38
229,219,301046,150480,1,0.68,3.7,-1.5,30
229,219,301049,150481,0,-1.34,3.53,0,38
229,219,301049,150481,1,0.67,3.69,-1.45,30
229,219,301050,150482,0,-1.34,3.53,0,38
229,219,301050,150482,1,0.67,3.69,-1.4,28
229,219,301053,150483,0,-1.28,3.52,0,38
229,219,301053,150483,1,0.66,3.67,-1.35,32
229,219,301054,150484,0,-1.28,3.53,0.09999999,38
229,219,301054,150484,1,0.65,3.67,-1.3,32
229,219,301057,150485,0,-1.28,3.53,0.09999999,38
229,219,301057,150485,1,0.65,3.66,-1.25,32
229,219,301058,150486,0,-1.28,3.53,0,38
229,219,301058,150486,1,0.64,3.65,-1.25,32
229,219,301061,150487,0,-1.28,3.53,0,38
229,219,301061,150487,1,0.64,3.65,-1.15,32
229,219,301062,150488,0,-1.28,3.54,0.15,38
229,219,301062,150488,1,0.63,3.64,-1.15,32
229,219,301065,150489,0,-1.34,3.56,0.25,38
229,219,301065,150489,1,0.63,3.63,-1.1,34
229,219,301066,150490,0,-1.34,3.56,0.05,38
229,219,301066,150490,1,0.62,3.62,-1.1,32
229,219,301069,150491,0,-1.34,3.56,0,38
229,219,301069,150491,1,0.62,3.61,-1.05,32
229,219,301070,150492,0,-1.34,3.55,-0.05,38
229,219,301070,150492,1,0.61,3.6,-1.05,32
229,219,301073,150493,0,-1.34,3.55,-0.15,38
229,219,301073,150493,1,0.6,3.6,-1.05,30
229,219,301074,150494,0,-1.34,3.54,-0.09999999,38
229,219,301074,150494,1,0.6,3.6,-0.85,18
229,219,301077,150495,0,-1.34,3.54,-0.09999999,38
229,219,301077,150495,1,0.6,3.59,-0.95,28
229,219,301078,150496,0,-1.34,3.55,0.09999999,32
229,219,301078,150496,1,0.6,3.6,-0.7,20
229,219,301081,150497,0,-1.34,3.56,0,38
229,219,301081,150497,1,0.6,3.6,-0.65,26
229,219,301082,150498,0,-1.33,3.56,0.15,38
229,219,301082,150498,1,0.6,3.6,-0.55,26
229,219,301085,150499,0,-1.39,3.57,0.2,28
229,219,301085,150499,1,0.61,3.6,-0.45,26
229,219,301086,150500,0,-1.39,3.57,0.15,38
229,219,301086,150500,1,0.6,3.59,-0.65,22
229,219,301089,150501,0,-1.39,3.57,0,38
229,219,301089,150501,1,0.6,3.58,-0.65,28
229,219,301090,150502,0,-1.39,3.57,0,38
229,219,301090,150502,1,0.59,3.57,-0.75,28
229,219,301093,150503,0,-1.39,3.57,0.05,38
229,219,301093,150503,1,0.58,3.56,-0.85,30
229,219,301094,150504,0,-1.44,3.58,0.09999999,36
229,219,301094,150504,1,0.57,3.55,-0.85,30
229,219,301097,150505,0,-1.44,3.58,0.05,38
229,219,301097,150505,1,0.57,3.54,-0.9,32
229,219,301098,150506,0,-1.44,3.59,0.05,38
229,219,301098,150506,1,0.56,3.52,-1,30
229,219,301101,150507,0,-1.44,3.58,0.35,38
229,219,301101,150507,1,0.55,3.52,-1,30
229,219,301102,150508,0,-1.44,3.58,0.5,38
229,219,301102,150508,1,0.54,3.5,-1.05,30
229,219,301105,150509,0,-1.44,3.59,0.8,34
229,219,301105,150509,1,0.53,3.49,-1.1,30
229,219,301106,150510,0,-1.44,3.59,0.5,38
229,219,301106,150510,1,0.53,3.48,-1.15,30
229,219,301109,150511,0,-1.44,3.59,0.05,38
229,219,301109,150511,1,0.52,3.47,-1.15,26
229,219,301110,150512,0,-1.44,3.6,0.6,38
229,219,301110,150512,1,0.52,3.46,-1,26
229,219,301113,150513,0,-1.5,3.6,0.25,38
229,219,301113,150513,1,0.51,3.45,-1.1,32
229,219,301114,150514,0,-1.5,3.61,0.65,38
229,219,301114,150514,1,0.5,3.43,-1.3,22
229,219,301117,150515,0,-1.5,3.62,0.8,36
229,219,301117,150515,1,0.48,3.42,-1.35,32
229,219,301118,150516,0,-1.44,3.61,0.25,36
229,219,301118,150516,1,0.48,3.41,-1.2,22
229,219,301121,150517,0,-1.44,3.61,0.3,38
229,219,301121,150517,1,0.47,3.4,-1.2,30
229,219,301122,150518,0,-1.44,3.61,0.35,38
229,219,301122,150518,1,0.47,3.39,-1.2,40
229,219,301125,150519,0,-1.44,3.61,0.2,38
229,219,301125,150519,1,0.47,3.39,-0.95,28
229,219,301126,150520,0,-1.44,3.61,0.25,38
229,219,301126,150520,1,0.47,3.39,-0.95,28
229,219,301129,150521,0,-1.44,3.63,0.55,36
229,219,301129,150521,1,0.46,3.38,-1,32
229,219,301130,150522,0,-1.44,3.63,0.2,38
229,219,301130,150522,1,0.45,3.37,-1,32
229,219,301133,150523,0,-1.44,3.62,0,38
229,219,301133,150523,1,0.45,3.37,-0.95,30
229,219,301134,150524,0,-1.44,3.61,-0.25,38
229,219,301134,150524,1,0.45,3.36,-0.95,36
229,219,301137,150525,0,-1.44,3.6,-0.3,38
229,219,301137,150525,1,0.44,3.35,-0.85,34
229,219,301138,150526,0,-1.44,3.6,-0.45,38
229,219,301138,150526,1,0.44,3.35,-0.85,28
229,219,301141,150527,0,-1.44,3.6,-0.09999999,38
229,219,301141,150527,1,0.44,3.35,-0.75,32
229,219,301142,150528,0,-1.44,3.62,0.35,38
229,219,301142,150528,1,0.43,3.34,-0.85,36
229,219,301145,150529,0,-1.44,3.63,0.55,38
229,219,301145,150529,1,0.43,3.33,-0.85,40
229,219,301146,150530,0,-1.44,3.65,0.75,38
229,219,301146,150530,1,0.42,3.33,-0.7,30
229,219,301149,150531,0,-1.5,3.67,1.15,36
229,219,301149,150531,1,0.43,3.33,-0.55,34
229,219,301150,150532,0,-1.5,3.68,0.9,38
229,219,301150,150532,1,0.43,3.33,-0.55,40
229,219,301153,150533,0,-1.5,3.69,0.85,38
229,219,301153,150533,1,0.43,3.33,-0.5,28
229,219,301154,150534,0,-1.5,3.67,0,34
229,219,301154,150534,1,0.43,3.33,-0.4,30
229,219,301157,150535,0,-1.44,3.66,-0.05,38
229,219,301157,150535,1,0.43,3.33,-0.4,34
229,219,301158,150536,0,-1.44,3.66,0.3,38
229,219,301158,150536,1,0.42,3.32,-0.6,32
229,219,301161,150537,0,-1.44,3.65,-0.15,38
229,219,301161,150537,1,0.41,3.31,-0.55,34
229,219,301162,150538,0,-1.44,3.65,0,38
229,219,301162,150538,1,0.41,3.3,-0.65,30
229,219,301165,150539,0,-1.44,3.65,-0.05,38
229,219,301165,150539,1,0.4,3.29,-0.75,30
229,219,301166,150540,0,-1.44,3.65,0.3,38
229,219,301166,150540,1,0.39,3.28,-0.8,34
229,219,301169,150541,0,-1.44,3.66,0.2,38
229,219,301169,150541,1,0.38,3.27,-0.9,36
229,219,301170,150542,0,-1.44,3.67,0.4,38
229,219,301170,150542,1,0.38,3.26,-0.9,40
229,219,301173,150543,0,-1.44,3.67,0.09999999,38
229,219,301173,150543,1,0.37,3.25,-0.9,40
229,219,301174,150544,0,-1.44,3.68,0.2,38
229,219,301174,150544,1,0.37,3.24,-0.85,32
229,219,301177,150545,0,-1.44,3.68,0.15,38
229,219,301177,150545,1,0.36,3.23,-0.9,38
229,219,301178,150546,0,-1.44,3.69,0.09999999,38
229,219,301178,150546,1,0.36,3.23,-0.8,28
229,219,301181,150547,0,-1.5,3.69,-0.05,38
229,219,301181,150547,1,0.35,3.22,-0.8,40
229,219,301182,150548,0,-1.5,3.7,-0.2,38
229,219,301182,150548,1,0.36,3.23,-0.6,30
229,219,301185,150549,0,-1.5,3.69,-0.5,38
229,219,301185,150549,1,0.35,3.22,-0.65,30
229,219,301186,150550,0,-1.5,3.69,-0.5,38
229,219,301186,150550,1,0.35,3.22,-0.65,40
229,219,301189,150551,0,-1.5,3.67,-0.5,38
229,219,301189,150551,1,0.34,3.21,-0.65,32
229,219,301190,150552,0,-1.55,3.69,0.55,38
229,219,301190,150552,1,0.34,3.21,-0.65,40
229,219,301193,150553,0,-1.55,3.69,0.3,38
229,219,301193,150553,1,0.34,3.2,-0.65,40
229,219,301194,150554,0,-1.55,3.69,0.15,38
229,219,301197,150555,0,-1.55,3.71,0.65,38
229,219,301198,150556,0,-1.61,3.71,0.3,38
229,219,301201,150557,0,-1.61,3.71,0.05,38
229,219,301201,150557,1,-4.27,3.41,1.55,24
229,219,301202,150558,0,-1.61,3.7,-0.09999999,38
229,219,301202,150558,1,-4.28,3.43,0.3,40
229,219,301205,150559,0,-1.61,3.68,-0.4,38
229,219,301205,150559,1,-4.29,3.44,1.4,40
229,219,301206,150560,0,-1.61,3.67,-0.4,38
229,219,301206,150560,1,-4.3,3.45,1.35,40
229,219,301209,150561,0,-1.61,3.66,-0.25,38
229,219,301209,150561,1,-4.33,3.48,1.15,24
229,219,301210,150562,0,-1.61,3.67,0.35,38
229,219,301210,150562,1,-4.35,3.51,1.25,22
229,219,301213,150563,0,-1.61,3.67,0.05,38
229,219,301213,150563,1,-4.31,3.57,1.45,40
229,219,301214,150564,0,-1.61,3.65,-0.45,38
229,219,301217,150565,0,-1.55,3.64,-0.35,38
229,219,301218,150566,0,-1.55,3.64,-0.3,38
229,219,301221,150567,0,-1.55,3.63,-0.45,38
229,219,301222,150568,0,-1.55,3.62,-0.55,38
229,219,301225,150569,0,-1.55,3.62,-0.45,38
229,219,301226,150570,0,-1.55,3.62,-0.35,38
229,219,301229,150571,0,-1.55,3.6,-0.85,38
229,219,301229,150571,1,-2.96,3.73,0.85,38
229,219,301230,150572,0,-1.5,3.59,-0.85,38
229,219,301230,150572,1,-2.97,3.73,0.8,38
229,219,301233,150573,0,-1.55,3.6,-0.2,38
229,219,301233,150573,1,-2.97,3.74,0.95,38
229,219,301234,150574,0,-1.55,3.61,0.2,38
229,219,301234,150574,1,-2.97,3.75,1.05,38
229,219,301237,150575,0,-1.55,3.63,0.5,38
229,219,301237,150575,1,-2.98,3.77,1.25,38
229,219,301238,150576,0,-1.55,3.62,0.15,34
229,219,301238,150576,1,-2.99,3.78,1.45,38
229,219,301241,150577,0,-1.55,3.63,0.5,38
